Tempo (ms),Lead I (uV),Lead II (uV),Lead III (uV),aVR (uV),aVL (uV),aVF (uV),V1 (uV),V2 (uV),V3 (uV),V4 (uV),V5 (uV),V6 (uV)
4401,-89.72,49.38,139.10,20.15,-114.38,94.24,-175.40,-239.92,-327.67,-273.20,-215.74,-77.60
4402,-91.74,40.29,132.03,25.72,-111.88,86.16,-170.35,-228.87,-317.58,-266.18,-211.70,-76.59
4403,-86.69,42.31,129.00,22.17,-107.85,85.63,-154.24,-205.64,-297.43,-252.04,-203.62,-70.53
4404,-73.56,52.41,125.97,10.58,-99.77,89.19,-146.17,-195.59,-283.29,-239.92,-194.58,-56.45
4405,-68.52,44.33,112.85,12.07,-90.68,78.56,-148.19,-192.56,-277.24,-234.92,-191.56,-59.48
4406,-66.54,42.31,108.86,12.12,-87.70,75.58,-142.13,-186.51,-267.19,-227.86,-190.55,-70.53
4407,-68.52,33.27,101.79,17.60,-85.15,67.51,-134.10,-181.46,-256.08,-219.78,-186.51,-76.59
4408,-60.49,38.27,98.76,11.11,-79.62,68.52,-118.95,-163.33,-235.89,-203.62,-170.35,-65.53
4409,-56.45,37.26,93.71,9.57,-75.05,65.49,-110.87,-148.19,-223.82,-196.60,-165.35,-65.53
4410,-56.45,23.18,79.62,16.64,-68.03,51.40,-107.85,-145.16,-218.77,-192.56,-165.35,-71.54
4411,-52.41,21.16,73.56,15.63,-62.99,47.36,-100.83,-133.09,-200.64,-177.42,-151.22,-61.50
4412,-58.47,13.08,71.54,22.69,-65.01,42.31,-95.78,-128.04,-188.53,-167.37,-144.15,-60.49
4413,-55.44,7.02,62.46,24.18,-58.95,34.71,-90.73,-121.98,-178.43,-159.29,-136.07,-61.50
4414,-52.41,6.01,58.42,23.18,-55.39,32.21,-84.67,-111.88,-166.36,-150.21,-127.03,-55.44
4415,-52.41,10.05,62.46,21.16,-57.41,36.25,-72.55,-99.82,-156.26,-143.14,-125.01,-62.51
4416,-48.37,5.00,53.37,21.68,-50.87,29.19,-65.53,-88.71,-146.17,-134.10,-119.96,-64.52
4417,-33.27,14.09,47.36,9.57,-40.29,30.72,-63.52,-80.63,-133.09,-122.99,-111.88,-55.44
4418,-31.25,12.07,43.32,9.57,-37.26,27.69,-57.46,-74.57,-121.98,-114.91,-105.83,-49.38
4419,-33.27,1.97,35.24,15.63,-34.23,18.61,-54.43,-71.54,-113.90,-108.86,-102.80,-52.41
4420,-32.26,11.06,43.32,10.58,-37.79,27.17,-44.33,-59.48,-99.82,-94.77,-91.74,-45.34
4421,-39.28,-1.97,37.31,20.63,-38.32,17.65,-40.29,-52.41,-91.74,-90.73,-88.71,-45.34
4422,-44.33,-8.03,36.30,26.16,-40.34,14.14,-38.27,-49.38,-87.70,-88.71,-90.73,-53.42
4423,-37.26,-0.96,36.30,19.09,-36.78,17.65,-31.25,-41.30,-73.56,-76.59,-81.64,-45.34
4424,-27.21,-1.97,25.24,14.57,-26.25,11.64,-29.23,-37.26,-66.54,-73.56,-81.64,-43.32
4425,-30.24,-3.99,26.25,17.12,-28.27,11.11,-25.19,-31.25,-58.47,-67.51,-78.61,-44.33
4426,-21.16,0.00,21.16,10.58,-21.16,10.58,-23.18,-27.21,-49.38,-61.50,-69.53,-40.29
4427,-14.09,-1.97,12.12,8.03,-13.13,5.05,-17.12,-19.14,-40.29,-54.43,-62.51,-35.24
4428,-17.12,-3.99,13.13,10.53,-15.15,4.57,-12.07,-12.07,-30.24,-45.34,-60.49,-39.28
4429,-13.08,-3.99,9.09,8.51,-11.11,2.55,-9.04,-10.05,-26.20,-43.32,-61.50,-41.30
4430,-18.13,-11.06,7.07,14.57,-12.60,-2.02,-6.01,-2.98,-19.14,-37.26,-55.44,-41.30
4431,-18.13,-1.97,16.16,10.05,-17.16,7.07,-2.98,2.98,-10.05,-27.21,-44.33,-39.28
4432,-21.16,-12.07,9.09,16.59,-15.15,-1.49,1.97,8.03,-5.00,-22.17,-42.31,-25.19
4433,-19.14,-26.20,-7.07,22.65,-6.06,-16.64,2.98,12.07,1.97,-18.13,-45.34,-25.19
4434,-14.09,-20.15,-6.06,17.12,-4.04,-13.13,7.02,17.12,11.06,-11.06,-38.27,-26.20
4435,-12.07,-19.14,-7.07,15.58,-2.50,-13.13,9.04,21.16,18.13,-8.03,-33.27,-24.18
4436,-11.06,-24.18,-13.13,17.60,1.01,-18.66,13.08,24.18,23.18,-3.99,-32.26,-30.24
4437,-15.10,-21.16,-6.06,18.13,-4.52,-13.61,19.14,31.25,29.23,2.98,-25.19,-23.18
4438,-12.07,-21.16,-9.09,16.59,-1.49,-15.15,19.14,37.26,38.27,12.07,-19.14,-21.16
4439,-9.04,-27.21,-18.17,18.13,4.57,-22.69,19.14,39.28,41.30,13.08,-18.13,-26.20
4440,-9.04,-22.17,-13.13,15.58,2.02,-17.65,20.15,39.28,48.37,21.16,-12.07,-20.15
4441,-16.11,-28.22,-12.12,22.17,-2.02,-20.19,21.16,35.24,51.40,24.18,-10.05,-24.18
4442,-17.12,-32.26,-15.15,24.67,-1.01,-23.70,23.18,42.31,52.41,25.19,-9.04,-22.17
4443,-0.96,-16.11,-15.15,8.51,7.07,-15.63,32.26,56.45,65.53,37.26,-0.96,-22.17
4444,2.98,-12.07,-15.05,4.52,8.99,-13.56,38.27,60.49,72.55,42.31,3.99,-17.12
4445,2.98,-12.07,-15.05,4.52,8.99,-13.56,36.25,58.47,77.60,48.37,9.04,-6.01
4446,9.04,-3.99,-13.03,-2.50,11.01,-8.51,36.25,61.50,77.60,48.37,5.00,-21.16
4447,12.07,-10.05,-22.12,-1.01,17.07,-16.06,41.30,68.52,82.65,53.42,11.06,-17.12
4448,10.05,-6.01,-16.06,-2.02,13.03,-11.01,46.35,73.56,91.74,60.49,21.16,-2.98
4449,5.00,-13.08,-18.08,4.04,11.54,-15.58,44.33,71.54,89.72,56.45,18.13,-10.05
4450,9.04,-27.21,-36.25,9.09,22.65,-31.73,40.29,68.52,91.74,57.46,15.10,-16.11
4451,10.05,-22.17,-32.21,6.06,21.11,-27.17,42.31,73.56,95.78,61.50,18.13,-13.08
4452,13.08,-26.20,-39.28,6.54,26.16,-32.74,47.36,78.61,100.83,64.52,21.16,-13.08
4453,12.07,-30.24,-42.31,9.09,27.17,-36.25,48.37,79.62,103.81,66.54,22.17,-10.05
4454,-1.97,-30.24,-28.27,16.11,13.13,-29.28,47.36,78.61,108.86,69.53,26.20,-3.99
4455,6.01,-24.18,-30.19,9.09,18.08,-27.17,49.38,79.62,113.90,71.54,27.21,-5.00
4456,12.07,-22.17,-34.23,5.05,23.13,-28.18,48.37,79.62,113.90,70.53,22.17,-10.05
4457,14.09,-19.14,-33.22,2.50,23.66,-26.16,51.40,83.66,117.94,75.58,25.19,-9.04
4458,16.11,-23.18,-39.28,3.51,27.69,-31.20,50.39,86.69,119.96,77.60,29.23,-7.02
4459,6.01,-34.23,-40.24,14.09,23.13,-37.21,54.43,87.70,122.99,78.61,29.23,-7.02
4460,8.03,-29.23,-37.26,10.58,22.65,-33.22,57.46,90.73,126.02,82.65,33.27,-2.98
4461,7.02,-26.20,-33.22,9.57,20.10,-29.71,55.44,89.72,126.02,83.66,33.27,-5.00
4462,3.99,-26.20,-30.19,11.11,17.07,-28.18,62.51,96.79,131.07,87.70,37.26,-1.97
4463,7.02,-20.15,-27.17,6.54,17.07,-23.66,63.52,95.78,134.10,90.73,40.29,0.96
4464,10.05,-19.14,-29.19,4.52,19.62,-24.14,65.53,97.80,136.07,91.74,44.33,6.01
4465,12.07,-21.16,-33.22,4.52,22.65,-27.17,64.52,98.81,140.11,94.77,45.34,5.00
4466,8.03,-20.15,-28.18,6.06,18.08,-24.14,61.50,91.74,139.10,94.77,42.31,-6.01
4467,9.04,-24.18,-33.22,7.55,21.11,-28.70,67.51,101.79,141.12,95.78,45.34,-1.97
4468,11.06,-25.19,-36.25,7.07,23.66,-30.72,65.53,100.83,141.12,93.76,44.33,-2.98
4469,2.98,-22.17,-25.15,9.57,14.04,-23.66,61.50,98.81,141.12,97.80,47.36,0.00
4470,12.07,-24.18,-36.25,6.06,24.14,-30.19,66.54,103.81,148.19,101.79,50.39,0.00
4471,18.13,-22.17,-40.29,2.02,29.19,-31.20,69.53,107.85,150.21,101.79,48.37,-6.01
4472,14.09,-24.18,-38.27,5.05,26.16,-31.20,67.51,106.84,151.22,106.84,54.43,2.98
4473,18.13,-28.22,-46.35,5.05,32.21,-37.26,67.51,102.80,149.20,106.84,56.45,1.97
4474,13.08,-21.16,-34.23,4.04,23.66,-27.69,72.55,106.84,153.23,107.85,59.48,-0.96
4475,7.02,-19.14,-26.16,6.06,16.59,-22.65,79.62,110.87,157.27,110.87,60.49,0.00
4476,15.10,-20.15,-35.24,2.50,25.15,-27.69,75.58,106.84,155.25,112.89,60.49,1.97
4477,26.20,-14.09,-40.29,-6.06,33.22,-27.17,70.53,103.81,158.28,113.90,62.51,3.99
4478,19.14,-26.20,-45.34,3.51,32.21,-35.77,77.60,108.86,158.28,112.89,58.47,-3.99
4479,8.03,-38.27,-46.30,15.10,27.17,-42.26,72.55,105.83,158.28,112.89,60.49,-1.97
4480,2.98,-37.26,-40.24,17.12,21.59,-38.75,70.53,104.82,158.28,112.89,59.48,-1.97
4481,8.03,-37.26,-45.29,14.62,26.64,-41.25,68.52,106.84,160.30,111.88,60.49,0.96
4482,11.06,-27.21,-38.27,8.08,24.67,-32.74,63.52,104.82,161.31,115.92,64.52,12.07
4483,23.18,-19.14,-42.31,-2.02,32.74,-30.72,72.55,111.88,160.30,114.91,60.49,3.99
4484,26.20,-21.16,-47.36,-2.50,36.78,-34.23,73.56,109.87,161.31,112.89,59.48,0.96
4485,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4486,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4487,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4488,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4489,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4490,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4491,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4492,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4493,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4494,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4495,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4496,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4497,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4498,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4499,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4501,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4502,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4503,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4504,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4505,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4506,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4507,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4509,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4510,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4511,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4512,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4513,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4514,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4515,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4516,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4517,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4518,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4519,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4520,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4521,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4522,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4523,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4524,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4525,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4526,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4527,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4528,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4529,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4530,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4531,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4532,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4533,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4534,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4535,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4536,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4537,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4538,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4539,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4540,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4541,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4542,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4543,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4544,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4545,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4546,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4547,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4548,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4549,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4550,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4551,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4552,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4553,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4554,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4555,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4556,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4557,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4558,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4559,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4560,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4561,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4562,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4563,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4564,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4565,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4566,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4567,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4568,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4569,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4570,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4571,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4572,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4573,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4574,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4575,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4576,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4577,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4578,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4579,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4580,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4581,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4582,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4583,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4584,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4585,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4586,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4587,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4588,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4589,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4590,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4592,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4593,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4594,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4595,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4596,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4597,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4598,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4599,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4601,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4602,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4603,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4604,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4605,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4606,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4607,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4608,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4609,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4610,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4611,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4612,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4613,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4614,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4615,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4616,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4617,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4618,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4619,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4620,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4621,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4622,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4623,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4624,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4626,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4627,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4628,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4629,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4631,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4632,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4633,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4634,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4635,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4636,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4637,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4638,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4639,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4640,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4641,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4642,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4643,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4644,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4645,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4646,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4647,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4648,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4649,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4652,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4653,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4654,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4655,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4656,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4657,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4658,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4659,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4660,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4661,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4662,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
